State,Year,GEO.id2,County,Zip Code,Households,Poverty Households,ALICE Households,Above ALICE Households,Poverty %,ALICE %,Above ALICE %
Texas,2022,77598_ZCTA,Harris,77598,12443,1396,5719,5328,11%,46%,43%
Texas,2022,77611_ZCTA,Orange,77611,3528,287,671,2570,8%,19%,73%
Texas,2022,77612_ZCTA,Jasper,77612,3799,672,1043,2084,18%,27%,55%
Texas,2022,77613_ZCTA,Jefferson,77613,432,45,183,204,10%,42%,47%
Texas,2022,77614_ZCTA,Newton,77614,219,28,125,66,13%,57%,30%
Texas,2022,77615_ZCTA,Jasper,77615,141,24,40,77,17%,28%,55%
Texas,2022,77616_ZCTA,Tyler,77616,187,11,14,162,6%,7%,87%
Texas,2022,77619_ZCTA,Jefferson,77619,6034,531,1800,3703,9%,30%,61%
Texas,2022,77622_ZCTA,Jefferson,77622,629,39,186,404,6%,30%,64%
Texas,2022,77623_ZCTA,Galveston,77623,256,13,94,149,5%,37%,58%
Texas,2022,77624_ZCTA,Tyler,77624,260,24,114,122,9%,44%,47%
Texas,2022,77625_ZCTA,Hardin,77625,3153,698,659,1796,22%,21%,57%
Texas,2022,77627_ZCTA,Jefferson,77627,8874,653,2480,5741,7%,28%,65%
Texas,2022,77629_ZCTA,Jefferson,77629,249,29,83,137,12%,33%,55%
Texas,2022,77630_ZCTA,Orange,77630,10587,1749,3123,5715,17%,29%,54%
Texas,2022,77632_ZCTA,Orange,77632,8086,1117,1554,5415,14%,19%,67%
Texas,2022,77640_ZCTA,Jefferson,77640,6655,1439,2370,2846,22%,36%,43%
Texas,2022,77642_ZCTA,Jefferson,77642,13549,4230,3887,5432,31%,29%,40%
Texas,2022,77650_ZCTA,Galveston,77650,1161,257,311,593,22%,27%,51%
Texas,2022,77651_ZCTA,Jefferson,77651,4936,296,1055,3585,6%,21%,73%
Texas,2022,77655_ZCTA,Jefferson,77655,171,5,71,95,3%,42%,56%
Texas,2022,77656_ZCTA,Hardin,77656,6302,961,2067,3274,15%,33%,52%
Texas,2022,77657_ZCTA,Hardin,77657,7938,675,2087,5176,9%,26%,65%
Texas,2022,77659_ZCTA,Hardin,77659,1921,243,259,1419,13%,13%,74%
Texas,2022,77660_ZCTA,Tyler,77660,360,24,156,180,7%,43%,50%
Texas,2022,77661_ZCTA,Chambers,77661,123,37,29,57,30%,24%,46%
Texas,2022,77662_ZCTA,Orange,77662,9726,1069,3051,5606,11%,31%,58%
Texas,2022,77663_ZCTA,Hardin,77663,389,93,57,239,24%,15%,61%
Texas,2022,77664_ZCTA,Tyler,77664,1050,84,356,610,8%,34%,58%
Texas,2022,77665_ZCTA,Chambers,77665,2059,358,565,1136,17%,27%,55%
Texas,2022,77701_ZCTA,Jefferson,77701,4544,1062,1537,1945,23%,34%,43%
Texas,2022,77702_ZCTA,Jefferson,77702,1469,188,461,820,13%,31%,56%
Texas,2022,77703_ZCTA,Jefferson,77703,4345,1594,1848,903,37%,43%,21%
Texas,2022,77705_ZCTA,Jefferson,77705,10432,2064,3776,4592,20%,36%,44%
Texas,2022,77706_ZCTA,Jefferson,77706,13285,1532,3856,7897,12%,29%,59%
Texas,2022,77707_ZCTA,Jefferson,77707,6298,996,1560,3742,16%,25%,59%
Texas,2022,77708_ZCTA,Jefferson,77708,5305,899,1659,2747,17%,31%,52%
Texas,2022,77713_ZCTA,Jefferson,77713,5613,565,1381,3667,10%,25%,65%
Texas,2022,77801_ZCTA,Brazos,77801,6058,2484,1825,1749,41%,30%,29%
Texas,2022,77802_ZCTA,Brazos,77802,10904,1473,3229,6202,14%,30%,57%
Texas,2022,77803_ZCTA,Brazos,77803,9411,2235,2716,4460,24%,29%,47%
Texas,2022,77807_ZCTA,Brazos,77807,4677,872,973,2832,19%,21%,61%
Texas,2022,77808_ZCTA,Brazos,77808,5460,282,1245,3933,5%,23%,72%
Texas,2022,77830_ZCTA,Grimes,77830,1091,104,194,793,10%,18%,73%
Texas,2022,77831_ZCTA,Grimes,77831,1164,180,389,595,15%,33%,51%
Texas,2022,77833_ZCTA,Washington,77833,11373,1615,3109,6649,14%,27%,58%
Texas,2022,77835_ZCTA,Washington,77835,1150,129,320,701,11%,28%,61%
Texas,2022,77836_ZCTA,Burleson,77836,4932,490,1133,3309,10%,23%,67%
Texas,2022,77837_ZCTA,Robertson,77837,589,64,228,297,11%,39%,50%
Texas,2022,77840_ZCTA,Brazos,77840,21526,8920,6564,6042,41%,30%,28%
Texas,2022,77845_ZCTA,Brazos,77845,28150,4034,4726,19390,14%,17%,69%
Texas,2022,77853_ZCTA,Lee,77853,392,61,152,179,16%,39%,46%
Texas,2022,77856_ZCTA,Robertson,77856,1617,143,412,1062,9%,25%,66%
Texas,2022,77857_ZCTA,Milam,77857,437,91,101,245,21%,23%,56%
Texas,2022,77859_ZCTA,Robertson,77859,2721,751,778,1192,28%,29%,44%
Texas,2022,77861_ZCTA,Grimes,77861,1085,129,301,655,12%,28%,60%
Texas,2022,77864_ZCTA,Madison,77864,2666,481,767,1418,18%,29%,53%
Texas,2022,77865_ZCTA,Leon,77865,687,47,188,452,7%,27%,66%
Texas,2022,77868_ZCTA,Grimes,77868,5170,799,1742,2629,15%,34%,51%
Texas,2022,77871_ZCTA,Leon,77871,1180,55,420,705,5%,36%,60%
Texas,2022,77872_ZCTA,Madison,77872,754,81,241,432,11%,32%,57%
Texas,2022,77873_ZCTA,Grimes,77873,525,84,145,296,16%,28%,56%
Texas,2022,77878_ZCTA,Burleson,77878,372,101,94,177,27%,25%,48%
Texas,2022,77879_ZCTA,Burleson,77879,2231,358,465,1408,16%,21%,63%
Texas,2022,77880_ZCTA,Washington,77880,1052,139,22,891,13%,2%,85%
Texas,2022,77901_ZCTA,Victoria,77901,14909,3311,5299,6299,22%,36%,42%
Texas,2022,77904_ZCTA,Victoria,77904,11455,1041,2869,7545,9%,25%,66%
Texas,2022,77905_ZCTA,Victoria,77905,6104,760,1729,3615,12%,28%,59%
Texas,2022,77951_ZCTA,Victoria,77951,537,201,267,69,37%,50%,13%
Texas,2022,77954_ZCTA,DeWitt,77954,3382,691,835,1856,20%,25%,55%
Texas,2022,77957_ZCTA,Jackson,77957,2990,561,653,1776,19%,22%,59%
Texas,2022,77961_ZCTA,Jackson,77961,137,0,129,8,0%,94%,6%
Texas,2022,77962_ZCTA,Jackson,77962,1297,98,411,788,8%,32%,61%
Texas,2022,77963_ZCTA,Goliad,77963,1929,352,715,862,18%,37%,45%
Texas,2022,77964_ZCTA,Lavaca,77964,3229,409,958,1862,13%,30%,58%
Texas,2022,77968_ZCTA,Victoria,77968,1154,50,395,709,4%,34%,61%
Texas,2022,77971_ZCTA,Jackson,77971,253,0,170,83,0%,67%,33%
Texas,2022,77974_ZCTA,Victoria,77974,194,57,41,96,29%,21%,49%
Texas,2022,77975_ZCTA,Lavaca,77975,720,80,254,386,11%,35%,54%
Texas,2022,77977_ZCTA,Victoria,77977,238,119,78,41,50%,33%,17%
Texas,2022,77978_ZCTA,Calhoun,77978,170,6,34,130,4%,20%,76%
Texas,2022,77979_ZCTA,Calhoun,77979,6508,721,1745,4042,11%,27%,62%
Texas,2022,77982_ZCTA,Calhoun,77982,365,0,100,265,0%,27%,73%
Texas,2022,77983_ZCTA,Calhoun,77983,1004,39,339,626,4%,34%,62%
Texas,2022,77984_ZCTA,Lavaca,77984,1761,112,473,1176,6%,27%,67%
Texas,2022,77990_ZCTA,Refugio,77990,327,24,92,211,7%,28%,65%
Texas,2022,77994_ZCTA,DeWitt,77994,128,57,11,60,45%,9%,47%
Texas,2022,77995_ZCTA,Lavaca,77995,3906,471,1357,2078,12%,35%,53%
Texas,2022,78002_ZCTA,Bexar,78002,2386,328,699,1359,14%,29%,57%
Texas,2022,78003_ZCTA,Bandera,78003,3705,554,1225,1926,15%,33%,52%
Texas,2022,78004_ZCTA,Kendall,78004,265,0,59,206,0%,22%,78%
Texas,2022,78005_ZCTA,Frio,78005,604,92,138,374,15%,23%,62%
Texas,2022,78006_ZCTA,Kendall,78006,15316,813,3524,10979,5%,23%,72%
Texas,2022,78008_ZCTA,Atascosa,78008,116,36,38,42,31%,33%,36%
Texas,2022,78009_ZCTA,Medina,78009,3102,200,546,2356,6%,18%,76%
Texas,2022,78010_ZCTA,Kerr,78010,1560,269,328,963,17%,21%,62%
Texas,2022,78011_ZCTA,Atascosa,78011,571,183,271,117,32%,47%,20%
Texas,2022,78013_ZCTA,Kendall,78013,2193,181,777,1235,8%,35%,56%
Texas,2022,78014_ZCTA,La Salle,78014,1333,346,161,826,26%,12%,62%
Texas,2022,78015_ZCTA,Bexar,78015,7440,325,809,6306,4%,11%,85%
Texas,2022,78016_ZCTA,Medina,78016,3805,612,1370,1823,16%,36%,48%
Texas,2022,78017_ZCTA,Frio,78017,1037,194,284,559,19%,27%,54%
Texas,2022,78019_ZCTA,La Salle,78019,442,63,92,287,14%,21%,65%
Texas,2022,78022_ZCTA,Live Oak,78022,1564,321,367,876,21%,23%,56%
Texas,2022,78023_ZCTA,Bexar,78023,9545,356,1185,8004,4%,12%,84%
Texas,2022,78024_ZCTA,Kerr,78024,483,54,136,293,11%,28%,61%
Texas,2022,78025_ZCTA,Kerr,78025,2164,209,634,1321,10%,29%,61%
Texas,2022,78026_ZCTA,Atascosa,78026,2613,405,693,1515,15%,27%,58%
Texas,2022,78027_ZCTA,Kendall,78027,160,0,27,133,0%,17%,83%
Texas,2022,78028_ZCTA,Kerr,78028,16878,1782,4757,10339,11%,28%,61%
Texas,2022,78039_ZCTA,Medina,78039,823,148,159,516,18%,19%,63%
Texas,2022,78040_ZCTA,Webb,78040,11438,4372,3416,3650,38%,30%,32%
Texas,2022,78041_ZCTA,Webb,78041,15212,2791,4259,8162,18%,28%,54%
Texas,2022,78043_ZCTA,Webb,78043,12624,3216,3467,5941,25%,27%,47%
Texas,2022,78044_ZCTA,Webb,78044,139,64,41,34,46%,29%,24%
Texas,2022,78045_ZCTA,Webb,78045,20412,1640,4139,14633,8%,20%,72%
Texas,2022,78046_ZCTA,Webb,78046,17552,4734,5120,7698,27%,29%,44%
Texas,2022,78050_ZCTA,Atascosa,78050,178,21,8,149,12%,4%,84%
Texas,2022,78052_ZCTA,Atascosa,78052,1939,266,523,1150,14%,27%,59%
Texas,2022,78055_ZCTA,Bandera,78055,805,59,226,520,7%,28%,65%
Texas,2022,78056_ZCTA,Medina,78056,772,0,66,706,0%,9%,91%
Texas,2022,78057_ZCTA,Frio,78057,173,77,0,96,45%,0%,55%
Texas,2022,78058_ZCTA,Kerr,78058,417,15,91,311,4%,22%,75%
Texas,2022,78059_ZCTA,Medina,78059,2008,129,681,1198,6%,34%,60%
Texas,2022,78061_ZCTA,Frio,78061,2971,849,808,1314,29%,27%,44%
Texas,2022,78063_ZCTA,Bandera,78063,3940,391,1080,2469,10%,27%,63%
Texas,2022,78064_ZCTA,Atascosa,78064,5228,726,1458,3044,14%,28%,58%
Texas,2022,78065_ZCTA,Atascosa,78065,3547,461,1302,1784,13%,37%,50%
Texas,2022,78066_ZCTA,Medina,78066,356,13,15,328,4%,4%,92%
Texas,2022,78067_ZCTA,Zapata,78067,239,45,41,153,19%,17%,64%
Texas,2022,78069_ZCTA,Atascosa,78069,2124,322,356,1446,15%,17%,68%
Texas,2022,78070_ZCTA,Comal,78070,7074,430,1695,4949,6%,24%,70%
Texas,2022,78071_ZCTA,Live Oak,78071,1250,284,358,608,23%,29%,49%
Texas,2022,78072_ZCTA,McMullen,78072,136,28,52,56,21%,38%,41%
Texas,2022,78073_ZCTA,Bexar,78073,2616,329,817,1470,13%,31%,56%
Texas,2022,78075_ZCTA,Live Oak,78075,106,35,54,17,33%,51%,16%
Texas,2022,78076_ZCTA,Zapata,78076,4328,1533,1294,1501,35%,30%,35%
Texas,2022,78101_ZCTA,Bexar,78101,3183,457,711,2015,14%,22%,63%
Texas,2022,78102_ZCTA,Bee,78102,7180,1647,2832,2701,23%,39%,38%
Texas,2022,78107_ZCTA,Goliad,78107,180,66,34,80,37%,19%,44%
Texas,2022,78108_ZCTA,Guadalupe,78108,14779,659,2829,11291,4%,19%,76%
Texas,2022,78109_ZCTA,Bexar,78109,17790,1501,4747,11542,8%,27%,65%
Texas,2022,78112_ZCTA,Bexar,78112,3469,352,1426,1691,10%,41%,49%
Texas,2022,78113_ZCTA,Karnes,78113,1051,68,203,780,6%,19%,74%
Texas,2022,78114_ZCTA,Wilson,78114,8249,765,2251,5233,9%,27%,63%
Texas,2022,78116_ZCTA,Karnes,78116,108,18,32,58,17%,30%,54%
Texas,2022,78117_ZCTA,Karnes,78117,285,0,124,161,0%,44%,56%
Texas,2022,78118_ZCTA,Karnes,78118,1203,205,286,712,17%,24%,59%
Texas,2022,78119_ZCTA,Karnes,78119,1731,414,467,850,24%,27%,49%
Texas,2022,78121_ZCTA,Wilson,78121,4807,401,715,3691,8%,15%,77%
Texas,2022,78122_ZCTA,Gonzales,78122,123,0,9,114,0%,7%,93%
Texas,2022,78123_ZCTA,Guadalupe,78123,953,96,227,630,10%,24%,66%
Texas,2022,78124_ZCTA,Guadalupe,78124,2552,199,737,1616,8%,29%,63%
Texas,2022,78130_ZCTA,Comal,78130,34859,2633,10721,21505,8%,31%,62%
Texas,2022,78132_ZCTA,Comal,78132,13664,533,2078,11053,4%,15%,81%
Texas,2022,78133_ZCTA,Comal,78133,9113,902,2639,5572,10%,29%,61%
Texas,2022,78140_ZCTA,Gonzales,78140,1280,134,368,778,10%,29%,61%
Texas,2022,78141_ZCTA,DeWitt,78141,365,27,183,155,7%,50%,42%
Texas,2022,78146_ZCTA,Bee,78146,208,59,64,85,28%,31%,41%
Texas,2022,78147_ZCTA,Wilson,78147,569,36,202,331,6%,36%,58%
Texas,2022,78148_ZCTA,Bexar,78148,8316,966,2492,4858,12%,30%,58%
Texas,2022,78151_ZCTA,Karnes,78151,729,231,227,271,32%,31%,37%
Texas,2022,78152_ZCTA,Bexar,78152,1062,105,167,790,10%,16%,74%
Texas,2022,78154_ZCTA,Guadalupe,78154,14580,993,3658,9929,7%,25%,68%
Texas,2022,78155_ZCTA,Guadalupe,78155,19013,3065,5979,9969,16%,31%,52%
Texas,2022,78159_ZCTA,Gonzales,78159,266,63,102,101,24%,38%,38%
Texas,2022,78160_ZCTA,Wilson,78160,1717,271,384,1062,16%,22%,62%
Texas,2022,78161_ZCTA,Wilson,78161,157,37,51,69,24%,32%,44%
Texas,2022,78162_ZCTA,Bee,78162,112,0,64,48,0%,57%,43%
Texas,2022,78163_ZCTA,Comal,78163,5499,235,826,4438,4%,15%,81%
Texas,2022,78164_ZCTA,DeWitt,78164,1284,202,419,663,16%,33%,52%
Texas,2022,78201_ZCTA,Bexar,78201,16937,4758,6382,5797,28%,38%,34%
Texas,2022,78202_ZCTA,Bexar,78202,4375,1238,1561,1576,28%,36%,36%
Texas,2022,78203_ZCTA,Bexar,78203,2102,746,866,490,35%,41%,23%
Texas,2022,78204_ZCTA,Bexar,78204,5024,911,1983,2130,18%,39%,42%
Texas,2022,78205_ZCTA,Bexar,78205,1234,306,517,411,25%,42%,33%
Texas,2022,78207_ZCTA,Bexar,78207,16655,6653,6326,3676,40%,38%,22%
Texas,2022,78208_ZCTA,Bexar,78208,1860,699,792,369,38%,43%,20%
Texas,2022,78209_ZCTA,Bexar,78209,19559,1547,5625,12387,8%,29%,63%
Texas,2022,78210_ZCTA,Bexar,78210,12046,2995,3946,5105,25%,33%,42%
Texas,2022,78211_ZCTA,Bexar,78211,9763,2325,3617,3821,24%,37%,39%
Texas,2022,78212_ZCTA,Bexar,78212,11309,1752,4068,5489,15%,36%,49%
Texas,2022,78213_ZCTA,Bexar,78213,16553,2914,6576,7063,18%,40%,43%
Texas,2022,78214_ZCTA,Bexar,78214,8004,1848,3370,2786,23%,42%,35%
Texas,2022,78215_ZCTA,Bexar,78215,2207,223,569,1415,10%,26%,64%
Texas,2022,78216_ZCTA,Bexar,78216,19492,2847,7988,8657,15%,41%,44%
Texas,2022,78217_ZCTA,Bexar,78217,14182,1679,6149,6354,12%,43%,45%
Texas,2022,78218_ZCTA,Bexar,78218,14097,3177,4975,5945,23%,35%,42%
Texas,2022,78219_ZCTA,Bexar,78219,5589,1067,2183,2339,19%,39%,42%
Texas,2022,78220_ZCTA,Bexar,78220,6052,1850,2337,1865,31%,39%,31%
Texas,2022,78221_ZCTA,Bexar,78221,13023,2610,4224,6189,20%,32%,48%
Texas,2022,78222_ZCTA,Bexar,78222,8315,1455,2363,4497,17%,28%,54%
Texas,2022,78223_ZCTA,Bexar,78223,19963,5040,7203,7720,25%,36%,39%
Texas,2022,78224_ZCTA,Bexar,78224,6554,1202,2440,2912,18%,37%,44%
Texas,2022,78225_ZCTA,Bexar,78225,5185,1128,1954,2103,22%,38%,41%
Texas,2022,78226_ZCTA,Bexar,78226,2320,680,988,652,29%,43%,28%
Texas,2022,78227_ZCTA,Bexar,78227,14960,3318,6442,5200,22%,43%,35%
Texas,2022,78228_ZCTA,Bexar,78228,19636,4573,7549,7514,23%,38%,38%
Texas,2022,78229_ZCTA,Bexar,78229,16317,3526,7104,5687,22%,44%,35%
Texas,2022,78230_ZCTA,Bexar,78230,19070,2036,6480,10554,11%,34%,55%
Texas,2022,78231_ZCTA,Bexar,78231,4020,195,1142,2683,5%,28%,67%
Texas,2022,78232_ZCTA,Bexar,78232,15086,1282,3741,10063,8%,25%,67%
Texas,2022,78233_ZCTA,Bexar,78233,18078,2028,5747,10303,11%,32%,57%
Texas,2022,78234_ZCTA,Bexar,78234,967,66,276,625,7%,29%,65%
Texas,2022,78235_ZCTA,Bexar,78235,1209,180,442,587,15%,37%,49%
Texas,2022,78236_ZCTA,Bexar,78236,476,34,176,266,7%,37%,56%
Texas,2022,78237_ZCTA,Bexar,78237,12406,3301,5639,3466,27%,45%,28%
Texas,2022,78238_ZCTA,Bexar,78238,10528,1470,4142,4916,14%,39%,47%
Texas,2022,78239_ZCTA,Bexar,78239,9988,1294,2774,5920,13%,28%,59%
Texas,2022,78240_ZCTA,Bexar,78240,24651,3699,8440,12512,15%,34%,51%
Texas,2022,78242_ZCTA,Bexar,78242,10605,2894,4062,3649,27%,38%,34%
Texas,2022,78244_ZCTA,Bexar,78244,12073,825,4492,6756,7%,37%,56%
Texas,2022,78245_ZCTA,Bexar,78245,29831,2562,7502,19767,9%,25%,66%
Texas,2022,78247_ZCTA,Bexar,78247,18576,1160,4687,12729,6%,25%,69%
Texas,2022,78248_ZCTA,Bexar,78248,5503,147,901,4455,3%,16%,81%
Texas,2022,78249_ZCTA,Bexar,78249,22566,3256,5080,14230,14%,23%,63%
Texas,2022,78250_ZCTA,Bexar,78250,19612,1659,5340,12613,8%,27%,64%
Texas,2022,78251_ZCTA,Bexar,78251,21758,1546,6884,13328,7%,32%,61%
Texas,2022,78252_ZCTA,Bexar,78252,4546,302,1376,2868,7%,30%,63%
Texas,2022,78253_ZCTA,Bexar,78253,20536,1061,3890,15585,5%,19%,76%
Texas,2022,78254_ZCTA,Bexar,78254,23499,1058,3291,19150,5%,14%,81%
Texas,2022,78255_ZCTA,Bexar,78255,6347,235,714,5398,4%,11%,85%
Texas,2022,78256_ZCTA,Bexar,78256,5258,878,1290,3090,17%,25%,59%
Texas,2022,78257_ZCTA,Bexar,78257,5301,584,1494,3223,11%,28%,61%
Texas,2022,78258_ZCTA,Bexar,78258,18598,1259,3347,13992,7%,18%,75%
Texas,2022,78259_ZCTA,Bexar,78259,10358,464,2243,7651,4%,22%,74%
Texas,2022,78260_ZCTA,Bexar,78260,11882,513,1786,9583,4%,15%,81%
Texas,2022,78261_ZCTA,Bexar,78261,8972,334,1106,7532,4%,12%,84%
Texas,2022,78263_ZCTA,Bexar,78263,1930,243,315,1372,13%,16%,71%
Texas,2022,78264_ZCTA,Bexar,78264,3931,793,1326,1812,20%,34%,46%
Texas,2022,78266_ZCTA,Comal,78266,2594,171,323,2100,7%,12%,81%
Texas,2022,78330_ZCTA,Nueces,78330,178,6,91,81,3%,51%,46%
Texas,2022,78332_ZCTA,Jim Wells,78332,8677,2280,2615,3782,26%,30%,44%
Texas,2022,78336_ZCTA,San Patricio,78336,4599,1008,1623,1968,22%,35%,43%
Texas,2022,78339_ZCTA,Nueces,78339,129,77,0,52,60%,0%,40%
Texas,2022,78340_ZCTA,Refugio,78340,206,28,98,80,14%,48%,39%
Texas,2022,78341_ZCTA,Duval,78341,419,113,153,153,27%,37%,37%
Texas,2022,78342_ZCTA,Jim Wells,78342,110,19,35,56,17%,32%,51%
Texas,2022,78343_ZCTA,Nueces,78343,1687,329,524,834,20%,31%,49%
Texas,2022,78344_ZCTA,Webb,78344,175,17,51,107,10%,29%,61%
Texas,2022,78349_ZCTA,Duval,78349,109,44,39,26,40%,36%,24%
Texas,2022,78351_ZCTA,Nueces,78351,172,61,101,10,35%,59%,6%
Texas,2022,78353_ZCTA,Brooks,78353,194,61,61,72,31%,31%,37%
Texas,2022,78355_ZCTA,Brooks,78355,2585,995,723,867,38%,28%,34%
Texas,2022,78357_ZCTA,Duval,78357,884,93,373,418,11%,42%,47%
Texas,2022,78358_ZCTA,Aransas,78358,469,59,193,217,13%,41%,46%
Texas,2022,78359_ZCTA,San Patricio,78359,654,180,265,209,28%,41%,32%
Texas,2022,78361_ZCTA,Jim Hogg,78361,1342,360,509,473,27%,38%,35%
Texas,2022,78362_ZCTA,San Patricio,78362,3839,297,1346,2196,8%,35%,57%
Texas,2022,78363_ZCTA,Kleberg,78363,11232,3457,2306,5469,31%,21%,49%
Texas,2022,78368_ZCTA,San Patricio,78368,3587,767,1606,1214,21%,45%,34%
Texas,2022,78370_ZCTA,San Patricio,78370,1698,301,525,872,18%,31%,51%
Texas,2022,78372_ZCTA,Jim Wells,78372,1711,260,685,766,15%,40%,45%
Texas,2022,78373_ZCTA,Nueces,78373,1555,129,460,966,8%,30%,62%
Texas,2022,78374_ZCTA,San Patricio,78374,7037,649,1910,4478,9%,27%,64%
Texas,2022,78375_ZCTA,Jim Wells,78375,1199,155,664,380,13%,55%,32%
Texas,2022,78377_ZCTA,Refugio,78377,1049,273,379,397,26%,36%,38%
Texas,2022,78379_ZCTA,Kleberg,78379,674,99,175,400,15%,26%,59%
Texas,2022,78380_ZCTA,Nueces,78380,8319,1809,2258,4252,22%,27%,51%
Texas,2022,78382_ZCTA,Aransas,78382,9365,1412,2812,5141,15%,30%,55%
Texas,2022,78383_ZCTA,Jim Wells,78383,1609,240,373,996,15%,23%,62%
Texas,2022,78384_ZCTA,Duval,78384,1589,305,735,549,19%,46%,35%
Texas,2022,78387_ZCTA,San Patricio,78387,2975,920,842,1213,31%,28%,41%
Texas,2022,78389_ZCTA,Bee,78389,701,69,403,229,10%,57%,33%
Texas,2022,78390_ZCTA,San Patricio,78390,1776,403,513,860,23%,29%,48%
Texas,2022,78393_ZCTA,Refugio,78393,611,44,292,275,7%,48%,45%
Texas,2022,78401_ZCTA,Nueces,78401,1551,459,646,446,30%,42%,29%
Texas,2022,78402_ZCTA,Nueces,78402,147,15,84,48,10%,57%,33%
Texas,2022,78404_ZCTA,Nueces,78404,5911,882,2131,2898,15%,36%,49%
Texas,2022,78405_ZCTA,Nueces,78405,5432,1705,2500,1227,31%,46%,23%
Texas,2022,78406_ZCTA,Nueces,78406,380,26,198,156,7%,52%,41%
Texas,2022,78407_ZCTA,Nueces,78407,562,96,233,233,17%,41%,41%
Texas,2022,78408_ZCTA,Nueces,78408,3916,979,1878,1059,25%,48%,27%
Texas,2022,78409_ZCTA,Nueces,78409,858,155,223,480,18%,26%,56%
Texas,2022,78410_ZCTA,Nueces,78410,9649,1065,1947,6637,11%,20%,69%
Texas,2022,78411_ZCTA,Nueces,78411,8874,1784,2574,4516,20%,29%,51%
Texas,2022,78412_ZCTA,Nueces,78412,15443,3278,4543,7622,21%,29%,49%
Texas,2022,78413_ZCTA,Nueces,78413,14185,1691,3878,8616,12%,27%,61%
Texas,2022,78414_ZCTA,Nueces,78414,17760,1276,2854,13630,7%,16%,77%
Texas,2022,78415_ZCTA,Nueces,78415,14544,3515,4289,6740,24%,29%,46%
Texas,2022,78416_ZCTA,Nueces,78416,5005,1152,1982,1871,23%,40%,37%
Texas,2022,78417_ZCTA,Nueces,78417,1495,141,526,828,9%,35%,55%
Texas,2022,78418_ZCTA,Nueces,78418,12073,1572,2483,8018,13%,21%,66%
Texas,2022,78419_ZCTA,Nueces,78419,172,10,41,121,6%,24%,70%
Texas,2022,78501_ZCTA,Hidalgo,78501,21415,5374,6906,9135,25%,32%,43%
Texas,2022,78503_ZCTA,Hidalgo,78503,6441,2006,1852,2583,31%,29%,40%
Texas,2022,78504_ZCTA,Hidalgo,78504,19158,2404,5166,11588,13%,27%,60%
Texas,2022,78516_ZCTA,Hidalgo,78516,10175,2648,3111,4416,26%,31%,43%
Texas,2022,78520_ZCTA,Cameron,78520,19253,5659,5342,8252,29%,28%,43%
Texas,2022,78521_ZCTA,Cameron,78521,26617,8138,9280,9199,31%,35%,35%
Texas,2022,78526_ZCTA,Cameron,78526,16690,3177,4131,9382,19%,25%,56%
Texas,2022,78535_ZCTA,Cameron,78535,226,47,116,63,21%,51%,28%
Texas,2022,78536_ZCTA,Starr,78536,136,39,61,36,29%,45%,26%
Texas,2022,78537_ZCTA,Hidalgo,78537,13828,5153,4488,4187,37%,32%,30%
Texas,2022,78538_ZCTA,Hidalgo,78538,2973,956,856,1161,32%,29%,39%
Texas,2022,78539_ZCTA,Hidalgo,78539,13999,2928,3746,7325,21%,27%,52%
Texas,2022,78541_ZCTA,Hidalgo,78541,15113,4422,4526,6165,29%,30%,41%
Texas,2022,78542_ZCTA,Hidalgo,78542,21779,6014,5862,9903,28%,27%,45%
Texas,2022,78543_ZCTA,Hidalgo,78543,2815,577,1090,1148,20%,39%,41%
Texas,2022,78545_ZCTA,Starr,78545,202,50,138,14,25%,68%,7%
Texas,2022,78547_ZCTA,Starr,78547,120,104,0,16,87%,0%,13%
Texas,2022,78548_ZCTA,Starr,78548,467,164,179,124,35%,38%,27%
Texas,2022,78549_ZCTA,Hidalgo,78549,251,162,46,43,65%,18%,17%
Texas,2022,78550_ZCTA,Cameron,78550,19305,4371,6430,8504,23%,33%,44%
Texas,2022,78552_ZCTA,Cameron,78552,13672,2472,3627,7573,18%,27%,55%
Texas,2022,78557_ZCTA,Hidalgo,78557,3705,993,1343,1369,27%,36%,37%
Texas,2022,78558_ZCTA,Hidalgo,78558,125,31,36,58,25%,29%,46%
Texas,2022,78559_ZCTA,Cameron,78559,4037,1077,1245,1715,27%,31%,42%
Texas,2022,78560_ZCTA,Hidalgo,78560,1352,339,244,769,25%,18%,57%
Texas,2022,78561_ZCTA,Willacy,78561,208,93,68,47,45%,33%,23%
Texas,2022,78562_ZCTA,Hidalgo,78562,624,163,147,314,26%,24%,50%
Texas,2022,78566_ZCTA,Cameron,78566,7035,1914,1711,3410,27%,24%,48%
Texas,2022,78567_ZCTA,Cameron,78567,135,29,60,46,21%,44%,34%
Texas,2022,78569_ZCTA,Willacy,78569,1273,306,370,597,24%,29%,47%
Texas,2022,78570_ZCTA,Hidalgo,78570,9267,2981,2616,3670,32%,28%,40%
Texas,2022,78572_ZCTA,Hidalgo,78572,25476,5879,8047,11550,23%,32%,45%
Texas,2022,78573_ZCTA,Hidalgo,78573,11790,2829,3821,5140,24%,32%,44%
Texas,2022,78574_ZCTA,Hidalgo,78574,16492,5251,4356,6885,32%,26%,42%
Texas,2022,78575_ZCTA,Cameron,78575,1637,283,381,973,17%,23%,59%
Texas,2022,78576_ZCTA,Hidalgo,78576,3068,1300,687,1081,42%,22%,35%
Texas,2022,78577_ZCTA,Hidalgo,78577,23309,7111,6230,9968,31%,27%,43%
